blank,datetime,temperature,precipitationform,precipitationprob,humidity,windspeed,winddirection,cloud,precipitation,year,month,day,hour,pressure
172.0,2017-05-08 04:00:00,6.666666666666667,0.0,10.0,100.0,1.2,146.66666666666666,2.0,0.0,2017.0,5.0,8.0,4.0,1007.4
173.0,2017-05-08 05:00:00,6.333333333333333,0.0,10.0,100.0,1.3,107.33333333333331,2.0,0.0,2017.0,5.0,8.0,5.0,1007.1
174.0,2017-05-08 06:00:00,6.0,0.0,10.0,100.0,1.4,68.0,2.0,0.0,2017.0,5.0,8.0,6.0,1007.8
175.0,2017-05-08 07:00:00,9.333333333333334,0.0,13.333333333333334,93.33333333333331,1.1666666666666663,54.333333333333336,2.333333333333333,0.0,2017.0,5.0,8.0,7.0,1007.8
176.0,2017-05-08 08:00:00,12.666666666666668,0.0,16.666666666666668,86.66666666666667,0.9333333333333332,40.66666666666667,2.6666666666666665,0.0,2017.0,5.0,8.0,8.0,1007.9
177.0,2017-05-08 09:00:00,16.0,0.0,20.0,80.0,0.7,27.0,3.0,0.0,2017.0,5.0,8.0,9.0,1008.0
178.0,2017-05-08 10:00:00,19.0,0.0,23.33333333333333,66.66666666666667,0.6666666666666666,115.0,3.333333333333333,0.0,2017.0,5.0,8.0,10.0,1007.9
179.0,2017-05-08 11:00:00,22.0,0.0,26.666666666666668,53.33333333333333,0.6333333333333333,203.0,3.6666666666666665,0.0,2017.0,5.0,8.0,11.0,1007.7
180.0,2017-05-08 12:00:00,25.0,0.0,30.0,40.0,0.6,291.0,4.0,0.0,2017.0,5.0,8.0,12.0,1007.3
181.0,2017-05-08 13:00:00,25.0,0.0,30.0,41.66666666666666,1.0,286.6666666666667,4.0,0.0,2017.0,5.0,8.0,13.0,1006.9
182.0,2017-05-08 14:00:00,25.0,0.0,30.0,43.333333333333336,1.4,282.3333333333333,4.0,0.0,2017.0,5.0,8.0,14.0,1006.6
183.0,2017-05-08 15:00:00,25.0,0.0,30.0,45.0,1.8,278.0,4.0,0.0,2017.0,5.0,8.0,15.0,1005.8
184.0,2017-05-08 16:00:00,24.33333333333333,0.0,30.0,46.66666666666666,1.9666666666666663,273.0,4.0,0.0,2017.0,5.0,8.0,16.0,1005.6
185.0,2017-05-08 17:00:00,23.666666666666668,0.0,30.0,48.333333333333336,2.1333333333333333,268.0,4.0,0.0,2017.0,5.0,8.0,17.0,1004.8
186.0,2017-05-08 18:00:00,23.0,0.0,30.0,50.0,2.3,263.0,4.0,0.0,2017.0,5.0,8.0,18.0,1004.6
187.0,2017-05-08 19:00:00,21.0,0.0,30.0,60.0,2.0666666666666664,239.66666666666663,4.0,0.0,2017.0,5.0,8.0,19.0,1005.1
188.0,2017-05-08 20:00:00,19.0,0.0,30.0,70.0,1.8333333333333333,216.33333333333331,4.0,0.0,2017.0,5.0,8.0,20.0,1004.9
189.0,2017-05-08 21:00:00,17.0,0.0,30.0,80.0,1.6,193.0,4.0,0.0,2017.0,5.0,8.0,21.0,1005.3
190.0,2017-05-08 22:00:00,15.666666666666666,0.0,30.0,81.66666666666667,1.6333333333333333,208.33333333333331,4.0,0.0,2017.0,5.0,8.0,22.0,1005.7
191.0,2017-05-08 23:00:00,14.333333333333334,0.0,30.0,83.33333333333333,1.6666666666666667,223.66666666666663,4.0,0.0,2017.0,5.0,8.0,23.0,1005.8
192.0,2017-05-09 00:00:00,13.0,0.0,30.0,85.0,1.7,239.0,4.0,0.0,2017.0,5.0,9.0,0.0,1006.2
193.0,2017-05-09 01:00:00,12.666666666666666,0.0,30.0,86.66666666666667,1.4666666666666666,195.0,4.0,0.8333333333333334,2017.0,5.0,9.0,1.0,1006.3
194.0,2017-05-09 02:00:00,12.333333333333334,0.0,30.0,88.33333333333333,1.2333333333333334,151.0,4.0,1.6666666666666667,2017.0,5.0,9.0,2.0,1006.1
195.0,2017-05-09 03:00:00,12.0,0.0,30.0,90.0,1.0,107.0,4.0,2.5,2017.0,5.0,9.0,3.0,1005.2
196.0,2017-05-09 04:00:00,12.0,0.3333333333333333,40.0,88.33333333333333,1.0666666666666669,106.0,4.0,3.333333333333333,2017.0,5.0,9.0,4.0,1005.1
197.0,2017-05-09 05:00:00,12.0,0.6666666666666666,50.0,86.66666666666667,1.1333333333333333,105.0,4.0,4.166666666666667,2017.0,5.0,9.0,5.0,1005.6
198.0,2017-05-09 06:00:00,12.0,1.0,60.0,85.0,1.2,104.0,4.0,5.0,2017.0,5.0,9.0,6.0,1005.4
199.0,2017-05-09 07:00:00,12.666666666666666,1.0,63.333333333333336,88.33333333333333,1.6666666666666667,104.66666666666669,4.0,5.0,2017.0,5.0,9.0,7.0,1005.2
200.0,2017-05-09 08:00:00,13.333333333333334,1.0,66.66666666666667,91.66666666666669,2.1333333333333333,105.33333333333331,4.0,5.0,2017.0,5.0,9.0,8.0,1005.5
201.0,2017-05-09 09:00:00,14.0,1.0,70.0,95.0,2.6,106.0,4.0,5.0,2017.0,5.0,9.0,9.0,1004.4
202.0,2017-05-09 10:00:00,14.666666666666666,1.0,70.0,91.66666666666669,3.1333333333333333,111.0,4.0,5.0,2017.0,5.0,9.0,10.0,1004.0
203.0,2017-05-09 11:00:00,15.333333333333334,1.0,70.0,88.33333333333333,3.666666666666667,116.0,4.0,5.0,2017.0,5.0,9.0,11.0,1002.9
204.0,2017-05-09 12:00:00,16.0,1.0,70.0,85.0,4.2,121.0,4.0,5.0,2017.0,5.0,9.0,12.0,1002.4
205.0,2017-05-09 13:00:00,16.333333333333332,1.0,66.66666666666667,83.33333333333333,4.333333333333333,123.0,4.0,5.0,2017.0,5.0,9.0,13.0,1001.0
206.0,2017-05-09 14:00:00,16.666666666666668,1.0,63.333333333333336,81.66666666666667,4.466666666666667,125.0,4.0,5.0,2017.0,5.0,9.0,14.0,999.8
207.0,2017-05-09 15:00:00,17.0,1.0,60.0,80.0,4.6,127.0,4.0,5.0,2017.0,5.0,9.0,15.0,999.6
208.0,2017-05-09 16:00:00,17.0,1.0,60.0,80.0,4.6,127.0,4.0,5.0,2017.0,5.0,9.0,16.0,998.8
209.0,2017-05-09 17:00:00,17.0,1.0,60.0,80.0,4.6,127.0,4.0,5.0,2017.0,5.0,9.0,17.0,998.6
210.0,2017-05-09 18:00:00,17.0,1.0,60.0,80.0,4.6,127.0,4.0,5.0,2017.0,5.0,9.0,18.0,998.5
211.0,2017-05-09 19:00:00,16.666666666666668,1.0,60.0,81.66666666666667,4.1,125.66666666666669,4.0,5.0,2017.0,5.0,9.0,19.0,998.7
212.0,2017-05-09 20:00:00,16.333333333333332,1.0,60.0,83.33333333333333,3.6,124.33333333333331,4.0,5.0,2017.0,5.0,9.0,20.0,998.9
213.0,2017-05-09 21:00:00,16.0,1.0,60.0,85.0,3.1,123.0,4.0,5.0,2017.0,5.0,9.0,21.0,999.5
214.0,2017-05-09 22:00:00,15.333333333333334,0.6666666666666667,50.0,88.33333333333333,2.2,100.66666666666669,4.0,5.0,2017.0,5.0,9.0,22.0,999.6
215.0,2017-05-09 23:00:00,14.666666666666666,0.3333333333333333,40.0,91.66666666666669,1.3,78.33333333333334,4.0,5.0,2017.0,5.0,9.0,23.0,999.5
216.0,2017-05-10 00:00:00,14.0,0.0,30.0,95.0,0.4,56.0,4.0,5.0,2017.0,5.0,10.0,0.0,999.7
217.0,2017-05-10 01:00:00,14.0,0.0,30.0,95.0,0.4666666666666667,121.33333333333331,4.0,4.166666666666667,2017.0,5.0,10.0,1.0,999.2
218.0,2017-05-10 02:00:00,14.0,0.0,30.0,95.0,0.5333333333333333,186.66666666666663,4.0,3.333333333333333,2017.0,5.0,10.0,2.0,999.2
219.0,2017-05-10 03:00:00,14.0,0.0,30.0,95.0,0.6,252.0,4.0,2.5,2017.0,5.0,10.0,3.0,999.5
220.0,2017-05-10 04:00:00,13.666666666666666,0.0,30.0,96.66666666666669,0.6666666666666666,244.66666666666663,4.0,1.6666666666666663,2017.0,5.0,10.0,4.0,999.5
221.0,2017-05-10 05:00:00,13.333333333333334,0.0,30.0,98.33333333333331,0.7333333333333334,237.33333333333331,4.0,0.833333333333333,2017.0,5.0,10.0,5.0,999.7
222.0,2017-05-10 06:00:00,13.0,0.0,30.0,100.0,0.8,230.0,4.0,0.0,2017.0,5.0,10.0,6.0,1000.4
223.0,2017-05-10 07:00:00,14.0,0.0,30.0,98.33333333333331,1.0,240.66666666666663,4.0,0.0,2017.0,5.0,10.0,7.0,1001.0
224.0,2017-05-10 08:00:00,15.0,0.0,30.0,96.66666666666669,1.2,251.33333333333331,4.0,0.0,2017.0,5.0,10.0,8.0,1001.4
225.0,2017-05-10 09:00:00,16.0,0.0,30.0,95.0,1.4,262.0,4.0,0.0,2017.0,5.0,10.0,9.0,1001.6
226.0,2017-05-10 10:00:00,17.333333333333332,0.0,30.0,86.66666666666667,1.5333333333333332,272.0,4.0,0.0,2017.0,5.0,10.0,10.0,1002.7
227.0,2017-05-10 11:00:00,18.666666666666668,0.0,30.0,78.33333333333333,1.6666666666666667,282.0,4.0,0.0,2017.0,5.0,10.0,11.0,1003.6
228.0,2017-05-10 12:00:00,20.0,0.0,30.0,70.0,1.8,292.0,4.0,0.0,2017.0,5.0,10.0,12.0,1003.7
229.0,2017-05-10 13:00:00,20.666666666666668,0.0,26.666666666666668,66.66666666666667,2.333333333333333,293.3333333333333,3.6666666666666665,0.0,2017.0,5.0,10.0,13.0,1003.6
230.0,2017-05-10 14:00:00,21.33333333333333,0.0,23.33333333333333,63.333333333333336,2.8666666666666667,294.6666666666667,3.333333333333333,0.0,2017.0,5.0,10.0,14.0,1003.5
231.0,2017-05-10 15:00:00,22.0,0.0,20.0,60.0,3.4,296.0,3.0,0.0,2017.0,5.0,10.0,15.0,1003.9
232.0,2017-05-10 16:00:00,21.666666666666668,0.0,20.0,58.333333333333336,3.6,295.6666666666667,3.0,0.0,2017.0,5.0,10.0,16.0,1003.8
233.0,2017-05-10 17:00:00,21.33333333333333,0.0,20.0,56.66666666666666,3.8,295.3333333333333,3.0,0.0,2017.0,5.0,10.0,17.0,1004.0
234.0,2017-05-10 18:00:00,21.0,0.0,20.0,55.0,4.0,295.0,3.0,0.0,2017.0,5.0,10.0,18.0,1004.0
235.0,2017-05-10 19:00:00,19.0,0.0,16.666666666666668,65.0,3.7666666666666666,294.3333333333333,2.6666666666666665,0.0,2017.0,5.0,10.0,19.0,1003.8
236.0,2017-05-10 20:00:00,17.0,0.0,13.333333333333332,75.0,3.533333333333333,293.6666666666667,2.333333333333333,0.0,2017.0,5.0,10.0,20.0,1004.2
237.0,2017-05-10 21:00:00,15.0,0.0,10.0,85.0,3.3,293.0,2.0,0.0,2017.0,5.0,10.0,21.0,1005.4
238.0,2017-05-10 22:00:00,13.666666666666666,0.0,10.0,88.33333333333333,2.6666666666666665,228.0,2.0,0.0,2017.0,5.0,10.0,22.0,1006.0
239.0,2017-05-10 23:00:00,12.333333333333334,0.0,10.0,91.66666666666669,2.033333333333333,163.0,2.0,0.0,2017.0,5.0,10.0,23.0,1006.5
240.0,2017-05-11 00:00:00,11.0,0.0,10.0,95.0,1.4,98.0,2.0,0.0,2017.0,5.0,11.0,0.0,1005.7
241.0,2017-05-11 01:00:00,11.0,0.0,13.333333333333334,93.33333333333331,1.4,98.0,2.333333333333333,0.0,2017.0,5.0,11.0,1.0,1004.8
242.0,2017-05-11 02:00:00,11.0,0.0,16.666666666666668,91.66666666666669,1.4,98.0,2.6666666666666665,0.0,2017.0,5.0,11.0,2.0,1004.5
243.0,2017-05-11 03:00:00,11.0,0.0,20.0,90.0,1.4,98.0,3.0,0.0,2017.0,5.0,11.0,3.0,1004.1
244.0,2017-05-11 04:00:00,11.333333333333334,0.0,23.33333333333333,91.66666666666669,1.4666666666666666,111.0,3.333333333333333,0.0,2017.0,5.0,11.0,4.0,1004.0
245.0,2017-05-11 05:00:00,11.666666666666666,0.0,26.666666666666668,93.33333333333331,1.5333333333333334,124.0,3.6666666666666665,0.0,2017.0,5.0,11.0,5.0,1003.4
246.0,2017-05-11 06:00:00,12.0,0.0,30.0,95.0,1.6,137.0,4.0,0.0,2017.0,5.0,11.0,6.0,1003.6
247.0,2017-05-11 07:00:00,14.666666666666666,0.0,30.0,91.66666666666669,1.8,164.33333333333334,4.0,0.0,2017.0,5.0,11.0,7.0,1003.6
248.0,2017-05-11 08:00:00,17.333333333333332,0.0,30.0,88.33333333333333,2.0,191.66666666666663,4.0,0.0,2017.0,5.0,11.0,8.0,1004.1
249.0,2017-05-11 09:00:00,20.0,0.0,30.0,85.0,2.2,219.0,4.0,0.0,2017.0,5.0,11.0,9.0,1004.1
250.0,2017-05-11 10:00:00,21.666666666666668,0.0,26.666666666666668,75.0,2.4333333333333336,231.33333333333331,3.6666666666666665,0.0,2017.0,5.0,11.0,10.0,1004.5
251.0,2017-05-11 11:00:00,23.33333333333333,0.0,23.33333333333333,65.0,2.6666666666666665,243.66666666666663,3.333333333333333,0.0,2017.0,5.0,11.0,11.0,1004.9
252.0,2017-05-11 12:00:00,25.0,0.0,20.0,55.0,2.9,256.0,3.0,0.0,2017.0,5.0,11.0,12.0,1004.7
253.0,2017-05-11 13:00:00,25.666666666666668,0.0,20.0,55.0,3.0,256.0,3.0,0.0,2017.0,5.0,11.0,13.0,1004.5
254.0,2017-05-11 14:00:00,26.33333333333333,0.0,20.0,55.0,3.1,256.0,3.0,0.0,2017.0,5.0,11.0,14.0,1004.1
255.0,2017-05-11 15:00:00,27.0,0.0,20.0,55.0,3.2,256.0,3.0,0.0,2017.0,5.0,11.0,15.0,1003.8
256.0,2017-05-11 16:00:00,26.33333333333333,0.0,20.0,58.333333333333336,2.9333333333333336,251.33333333333331,3.0,0.0,2017.0,5.0,11.0,16.0,1003.6
257.0,2017-05-11 17:00:00,25.666666666666668,0.0,20.0,61.66666666666666,2.6666666666666665,246.66666666666663,3.0,0.0,2017.0,5.0,11.0,17.0,1003.6
258.0,2017-05-11 18:00:00,25.0,0.0,20.0,65.0,2.4,242.0,3.0,0.0,2017.0,5.0,11.0,18.0,1003.4
259.0,2017-05-11 19:00:00,23.0,0.0,20.0,71.66666666666667,2.1,229.0,3.0,0.0,2017.0,5.0,11.0,19.0,1003.6
260.0,2017-05-11 20:00:00,21.0,0.0,20.0,78.33333333333333,1.7999999999999998,216.0,3.0,0.0,2017.0,5.0,11.0,20.0,1004.0
261.0,2017-05-11 21:00:00,19.0,0.0,20.0,85.0,1.5,203.0,3.0,0.0,2017.0,5.0,11.0,21.0,1004.4
262.0,2017-05-11 22:00:00,18.0,0.0,20.0,88.33333333333333,1.5333333333333334,160.66666666666666,3.0,0.0,2017.0,5.0,11.0,22.0,1004.0
263.0,2017-05-11 23:00:00,17.0,0.0,20.0,91.66666666666669,1.5666666666666669,118.33333333333331,3.0,0.0,2017.0,5.0,11.0,23.0,1003.8
264.0,2017-05-12 00:00:00,16.0,0.0,20.0,95.0,1.6,76.0,3.0,0.0,2017.0,5.0,12.0,0.0,1004.5
265.0,2017-05-12 01:00:00,15.333333333333334,0.0,20.0,96.66666666666669,1.5666666666666669,80.66666666666667,3.0,0.0,2017.0,5.0,12.0,1.0,1004.4
266.0,2017-05-12 02:00:00,14.666666666666666,0.0,20.0,98.33333333333331,1.5333333333333334,85.33333333333333,3.0,0.0,2017.0,5.0,12.0,2.0,1004.1
267.0,2017-05-12 03:00:00,14.0,0.0,20.0,100.0,1.5,90.0,3.0,0.0,2017.0,5.0,12.0,3.0,1003.5
268.0,2017-05-12 04:00:00,14.333333333333334,0.0,23.33333333333333,100.0,1.3666666666666667,127.33333333333334,3.333333333333333,0.0,2017.0,5.0,12.0,4.0,1002.9
269.0,2017-05-12 05:00:00,14.666666666666666,0.0,26.666666666666668,100.0,1.2333333333333334,164.66666666666669,3.6666666666666665,0.0,2017.0,5.0,12.0,5.0,1002.9
270.0,2017-05-12 06:00:00,15.0,0.0,30.0,100.0,1.1,202.0,4.0,0.0,2017.0,5.0,12.0,6.0,1002.0
271.0,2017-05-12 07:00:00,16.333333333333332,0.0,30.0,100.0,1.2666666666666668,217.33333333333331,4.0,0.0,2017.0,5.0,12.0,7.0,1002.7
272.0,2017-05-12 08:00:00,17.666666666666668,0.0,30.0,100.0,1.4333333333333331,232.66666666666663,4.0,0.0,2017.0,5.0,12.0,8.0,1003.3
273.0,2017-05-12 09:00:00,19.0,0.0,30.0,100.0,1.6,248.0,4.0,0.0,2017.0,5.0,12.0,9.0,1003.4
274.0,2017-05-12 10:00:00,20.33333333333333,0.0,30.0,93.33333333333331,1.5333333333333334,217.0,4.0,0.0,2017.0,5.0,12.0,10.0,1003.6
275.0,2017-05-12 11:00:00,21.666666666666668,0.0,30.0,86.66666666666667,1.4666666666666666,186.0,4.0,0.0,2017.0,5.0,12.0,11.0,1003.1
276.0,2017-05-12 12:00:00,23.0,0.0,30.0,80.0,1.4,155.0,4.0,0.0,2017.0,5.0,12.0,12.0,1003.0
277.0,2017-05-12 13:00:00,23.0,0.0,30.0,78.33333333333333,1.5333333333333332,147.0,4.0,0.0,2017.0,5.0,12.0,13.0,1002.1
278.0,2017-05-12 14:00:00,23.0,0.0,30.0,76.66666666666667,1.6666666666666667,139.0,4.0,0.0,2017.0,5.0,12.0,14.0,1001.2
279.0,2017-05-12 15:00:00,23.0,0.0,30.0,75.0,1.8,131.0,4.0,0.0,2017.0,5.0,12.0,15.0,1001.0
280.0,2017-05-12 16:00:00,22.666666666666668,0.0,30.0,76.66666666666667,2.2666666666666666,132.66666666666666,4.0,0.0,2017.0,5.0,12.0,16.0,1000.5
281.0,2017-05-12 17:00:00,22.33333333333333,0.0,30.0,78.33333333333333,2.7333333333333334,134.33333333333334,4.0,0.0,2017.0,5.0,12.0,17.0,999.3
282.0,2017-05-12 18:00:00,22.0,0.0,30.0,80.0,3.2,136.0,4.0,0.0,2017.0,5.0,12.0,18.0,1000.0
283.0,2017-05-12 19:00:00,20.33333333333333,0.0,23.33333333333333,80.0,2.333333333333333,191.0,3.333333333333333,0.0,2017.0,5.0,12.0,19.0,1000.0
284.0,2017-05-12 20:00:00,18.666666666666668,0.0,16.666666666666664,80.0,1.4666666666666668,246.0,2.666666666666667,0.0,2017.0,5.0,12.0,20.0,1000.4
285.0,2017-05-12 21:00:00,17.0,0.0,10.0,80.0,0.6,301.0,2.0,0.0,2017.0,5.0,12.0,21.0,999.7
286.0,2017-05-12 22:00:00,16.0,0.0,10.0,85.0,0.7666666666666667,313.3333333333333,2.0,0.0,2017.0,5.0,12.0,22.0,999.9
287.0,2017-05-12 23:00:00,15.0,0.0,10.0,90.0,0.9333333333333332,325.6666666666667,2.0,0.0,2017.0,5.0,12.0,23.0,1000.1
288.0,2017-05-13 00:00:00,14.0,0.0,10.0,95.0,1.1,338.0,2.0,0.0,2017.0,5.0,13.0,0.0,1000.1
289.0,2017-05-13 01:00:00,13.333333333333334,0.0,10.0,96.66666666666669,1.1666666666666667,293.0,2.0,0.0,2017.0,5.0,13.0,1.0,1000.0
290.0,2017-05-13 02:00:00,12.666666666666666,0.0,10.0,98.33333333333331,1.2333333333333334,248.0,2.0,0.0,2017.0,5.0,13.0,2.0,999.9
291.0,2017-05-13 03:00:00,12.0,0.0,10.0,100.0,1.3,203.0,2.0,0.0,2017.0,5.0,13.0,3.0,999.8
292.0,2017-05-13 04:00:00,11.333333333333334,0.0,10.0,100.0,1.1,198.0,2.0,0.0,2017.0,5.0,13.0,4.0,999.7
293.0,2017-05-13 05:00:00,10.666666666666666,0.0,10.0,100.0,0.8999999999999999,193.0,2.0,0.0,2017.0,5.0,13.0,5.0,999.6
294.0,2017-05-13 06:00:00,10.0,0.0,10.0,100.0,0.7,188.0,2.0,0.0,2017.0,5.0,13.0,6.0,999.9
295.0,2017-05-13 07:00:00,12.666666666666666,0.0,10.0,100.0,0.8333333333333334,215.33333333333331,2.0,0.0,2017.0,5.0,13.0,7.0,999.9
296.0,2017-05-13 08:00:00,15.333333333333332,0.0,10.0,100.0,0.9666666666666668,242.66666666666663,2.0,0.0,2017.0,5.0,13.0,8.0,999.8
297.0,2017-05-13 09:00:00,18.0,0.0,10.0,100.0,1.1,270.0,2.0,0.0,2017.0,5.0,13.0,9.0,999.7
298.0,2017-05-13 10:00:00,21.0,0.0,13.333333333333334,83.33333333333333,1.4666666666666668,269.0,2.333333333333333,0.0,2017.0,5.0,13.0,10.0,999.3
299.0,2017-05-13 11:00:00,24.0,0.0,16.666666666666668,66.66666666666666,1.8333333333333333,268.0,2.6666666666666665,0.0,2017.0,5.0,13.0,11.0,999.4
300.0,2017-05-13 12:00:00,27.0,0.0,20.0,50.0,2.2,267.0,3.0,0.0,2017.0,5.0,13.0,12.0,999.5
301.0,2017-05-13 13:00:00,27.33333333333333,0.0,20.0,48.333333333333336,2.7333333333333334,263.3333333333333,3.0,0.0,2017.0,5.0,13.0,13.0,998.5
302.0,2017-05-13 14:00:00,27.666666666666668,0.0,20.0,46.66666666666666,3.2666666666666666,259.6666666666667,3.0,0.0,2017.0,5.0,13.0,14.0,998.2
303.0,2017-05-13 15:00:00,28.0,0.0,20.0,45.0,3.8,256.0,3.0,0.0,2017.0,5.0,13.0,15.0,997.9
304.0,2017-05-13 16:00:00,26.33333333333333,0.0,20.0,48.333333333333336,4.1,258.6666666666667,3.0,0.0,2017.0,5.0,13.0,16.0,997.5
305.0,2017-05-13 17:00:00,24.666666666666668,0.0,20.0,51.66666666666666,4.4,261.3333333333333,3.0,0.0,2017.0,5.0,13.0,17.0,997.9
306.0,2017-05-13 18:00:00,23.0,0.0,20.0,55.0,4.7,264.0,3.0,0.0,2017.0,5.0,13.0,18.0,999.1
307.0,2017-05-13 19:00:00,21.33333333333333,0.0,16.666666666666668,61.66666666666666,4.5,271.6666666666667,2.6666666666666665,0.0,2017.0,5.0,13.0,19.0,999.5
308.0,2017-05-13 20:00:00,19.666666666666668,0.0,13.333333333333332,68.33333333333333,4.3,279.3333333333333,2.333333333333333,0.0,2017.0,5.0,13.0,20.0,1000.2
309.0,2017-05-13 21:00:00,18.0,0.0,10.0,75.0,4.1,287.0,2.0,0.0,2017.0,5.0,13.0,21.0,1000.9
310.0,2017-05-13 22:00:00,16.333333333333332,0.0,6.666666666666666,83.33333333333333,3.433333333333333,286.0,1.6666666666666667,0.0,2017.0,5.0,13.0,22.0,1001.5
311.0,2017-05-13 23:00:00,14.666666666666666,0.0,3.333333333333333,91.66666666666669,2.7666666666666666,285.0,1.3333333333333337,0.0,2017.0,5.0,13.0,23.0,1002.0
312.0,2017-05-14 00:00:00,13.0,0.0,0.0,100.0,2.1,284.0,1.0,0.0,2017.0,5.0,14.0,0.0,1002.3
313.0,2017-05-14 01:00:00,12.0,0.0,0.0,100.0,1.9333333333333331,277.0,1.0,0.0,2017.0,5.0,14.0,1.0,1002.4
314.0,2017-05-14 02:00:00,11.0,0.0,0.0,100.0,1.7666666666666668,270.0,1.0,0.0,2017.0,5.0,14.0,2.0,1002.5
315.0,2017-05-14 03:00:00,10.0,0.0,0.0,100.0,1.6,263.0,1.0,0.0,2017.0,5.0,14.0,3.0,1002.5
316.0,2017-05-14 04:00:00,9.333333333333334,0.0,0.0,100.0,1.5333333333333334,254.0,1.0,0.0,2017.0,5.0,14.0,4.0,1002.8
317.0,2017-05-14 05:00:00,8.666666666666666,0.0,0.0,100.0,1.4666666666666666,245.0,1.0,0.0,2017.0,5.0,14.0,5.0,1002.9
318.0,2017-05-14 06:00:00,8.0,0.0,0.0,100.0,1.4,236.0,1.0,0.0,2017.0,5.0,14.0,6.0,1003.2
319.0,2017-05-14 07:00:00,11.0,0.0,0.0,91.66666666666669,1.8,251.66666666666663,1.0,0.0,2017.0,5.0,14.0,7.0,1003.6
320.0,2017-05-14 08:00:00,14.0,0.0,0.0,83.33333333333333,2.2,267.3333333333333,1.0,0.0,2017.0,5.0,14.0,8.0,1003.8
321.0,2017-05-14 09:00:00,17.0,0.0,0.0,75.0,2.6,283.0,1.0,0.0,2017.0,5.0,14.0,9.0,1003.8
322.0,2017-05-14 10:00:00,19.666666666666668,0.0,0.0,61.66666666666666,2.8666666666666667,288.0,1.0,0.0,2017.0,5.0,14.0,10.0,1003.9
323.0,2017-05-14 11:00:00,22.33333333333333,0.0,0.0,48.33333333333333,3.1333333333333333,293.0,1.0,0.0,2017.0,5.0,14.0,11.0,1003.6
324.0,2017-05-14 12:00:00,25.0,0.0,0.0,35.0,3.4,298.0,1.0,0.0,2017.0,5.0,14.0,12.0,1003.4
325.0,2017-05-14 13:00:00,24.666666666666668,0.0,0.0,33.333333333333336,3.733333333333333,299.0,1.0,0.0,2017.0,5.0,14.0,13.0,1003.3
326.0,2017-05-14 14:00:00,24.33333333333333,0.0,0.0,31.666666666666668,4.066666666666666,300.0,1.0,0.0,2017.0,5.0,14.0,14.0,1003.1
327.0,2017-05-14 15:00:00,24.0,0.0,0.0,30.0,4.4,301.0,1.0,0.0,2017.0,5.0,14.0,15.0,1002.9
328.0,2017-05-14 16:00:00,23.33333333333333,0.0,0.0,31.666666666666668,4.4,303.3333333333333,1.0,0.0,2017.0,5.0,14.0,16.0,1002.5
329.0,2017-05-14 17:00:00,22.666666666666668,0.0,0.0,33.333333333333336,4.4,305.6666666666667,1.0,0.0,2017.0,5.0,14.0,17.0,1003.0
330.0,2017-05-14 18:00:00,22.0,0.0,0.0,35.0,4.4,308.0,1.0,0.0,2017.0,5.0,14.0,18.0,1003.3
331.0,2017-05-14 19:00:00,19.666666666666668,0.0,3.333333333333333,45.0,4.3,302.0,1.3333333333333333,0.0,2017.0,5.0,14.0,19.0,1003.9
332.0,2017-05-14 20:00:00,17.333333333333332,0.0,6.666666666666667,55.0,4.2,296.0,1.6666666666666663,0.0,2017.0,5.0,14.0,20.0,1004.8
333.0,2017-05-14 21:00:00,15.0,0.0,10.0,65.0,4.1,290.0,2.0,0.0,2017.0,5.0,14.0,21.0,1005.4
334.0,2017-05-14 22:00:00,13.333333333333334,0.0,10.0,75.0,3.4,281.3333333333333,2.0,0.0,2017.0,5.0,14.0,22.0,1005.9
335.0,2017-05-14 23:00:00,11.666666666666666,0.0,10.0,85.0,2.7,272.6666666666667,2.0,0.0,2017.0,5.0,14.0,23.0,1006.3
336.0,2017-05-15 00:00:00,10.0,0.0,10.0,95.0,2.0,264.0,2.0,0.0,2017.0,5.0,15.0,0.0,1006.4
337.0,2017-05-15 01:00:00,9.666666666666666,0.0,10.0,96.66666666666669,1.9666666666666663,256.6666666666667,2.0,0.0,2017.0,5.0,15.0,1.0,1006.3
338.0,2017-05-15 02:00:00,9.333333333333334,0.0,10.0,98.33333333333331,1.9333333333333331,249.33333333333331,2.0,0.0,2017.0,5.0,15.0,2.0,1006.3
339.0,2017-05-15 03:00:00,9.0,0.0,10.0,100.0,1.9,242.0,2.0,0.0,2017.0,5.0,15.0,3.0,1006.3
340.0,2017-05-15 04:00:00,9.0,0.0,10.0,100.0,1.9666666666666663,243.66666666666663,2.0,0.0,2017.0,5.0,15.0,4.0,1006.5
341.0,2017-05-15 05:00:00,9.0,0.0,10.0,100.0,2.033333333333333,245.33333333333331,2.0,0.0,2017.0,5.0,15.0,5.0,1006.3
342.0,2017-05-15 06:00:00,9.0,0.0,10.0,100.0,2.1,247.0,2.0,0.0,2017.0,5.0,15.0,6.0,1006.7
343.0,2017-05-15 07:00:00,12.0,0.0,10.0,90.0,2.4,264.0,2.0,0.0,2017.0,5.0,15.0,7.0,1007.0
344.0,2017-05-15 08:00:00,15.0,0.0,10.0,80.0,2.7,281.0,2.0,0.0,2017.0,5.0,15.0,8.0,1007.3
345.0,2017-05-15 09:00:00,18.0,0.0,10.0,70.0,3.0,298.0,2.0,0.0,2017.0,5.0,15.0,9.0,1007.3
